dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num
32152,"Brown, Blades",776,Sea Island Golf Club (Seaside Course),sg_app,1.120307986244739,0.21421898333202385,96,12
32152,"Brown, Blades",704,Pete Dye Stadium Course,sg_putt,-1.0858729322841312,0.39791025831616106,100,12
32152,"Brown, Blades",925,Dunes Golf and Beach Club,sg_putt,0.5217453020024192,0.2863102763549698,38,12
32152,"Brown, Blades",21,Colonial Country Club,sg_putt,0.34603123747827513,0.27381104232247894,103,12
32152,"Brown, Blades",928,PGA National  - Champion Course,sg_putt,1.2226858343451472,0.2314779884954464,65,12
32152,"Brown, Blades",678,Thornblade Club,sg_total,0.6808254735362005,0.3768507395327879,18,12
32152,"Brown, Blades",91,The Pete Dye Course at French Lick Resort,sg_total,1.3073399673330908,0.3561007541552174,6,12
32152,"Brown, Blades",807,Lakewood National Golf Club - Commander Course,sg_total,-2.961955087313245,0.34565270911517765,20,12
32152,"Brown, Blades",99,Ogden Golf & Country Club,sg_total,1.385232930034647,0.3289705623004353,11,12
32152,"Brown, Blades",60,Texas Rangers Golf Club,sg_total,2.220519935420542,0.25407662561667094,12,12
20766,"Brown, Dan",6,Waialae Country Club,sg_app,-0.20621213565173413,0.42347605866887184,96,12
20766,"Brown, Dan",6,Waialae Country Club,sg_ott,-0.07279646694730335,0.4177939943694529,96,12
20766,"Brown, Dan",510,TPC Scottsdale (Stadium Course),sg_ott,-0.4862383080107436,0.4071209797116578,103,12
20766,"Brown, Dan",704,Pete Dye Stadium Course,sg_putt,0.5820064618388123,0.39791025831616106,100,12
20766,"Brown, Dan",897,Memorial Park Golf Course,sg_putt,-0.21106523918688097,0.34741510411493,96,12
20766,"Brown, Dan",510,TPC Scottsdale (Stadium Course),sg_putt,0.7098139072328546,0.3081637995400513,103,12
20766,"Brown, Dan",928,PGA National  - Champion Course,sg_putt,-1.436346684685642,0.2314779884954464,65,12
20766,"Brown, Daniel",885,Royal Portrush Golf Club,sg_app,0.02529230216080454,0.44563021870314595,43,12
20766,"Brown, Daniel",4593,jumeirah golf estates,sg_total,-1.3927214219012498,0.6007850612763956,6,12
20766,"Brown, Daniel",4583,brabazon course at the belfry,sg_total,1.6100663154180814,0.5366982712723306,9,12
20766,"Brown, Daniel",4586,wentworth golf club,sg_total,-1.8279532115257295,0.45385728134199244,15,12
20766,"Brown, Daniel",4621,gut altentann gc,sg_total,-2.908349495276005,0.4493651195940712,5,12
20766,"Brown, Daniel",4225,k club,sg_total,-1.7464133325577158,0.26630018434036495,8,12
6931,"Byrd, Jonathan",12,Harbour Town Golf Links,sg_app,-1.0709920948548834,0.9107589427917042,111,12
6931,"Byrd, Jonathan",921,TPC Craig Ranch,sg_app,0.5286188010542752,0.5485100636312532,69,12
6931,"Byrd, Jonathan",243,Trinity Forest Golf Club,sg_app,-3.3274520480040617,0.4366955744146778,43,12
6931,"Byrd, Jonathan",6,Waialae Country Club,sg_app,1.3917658856338946,0.42347605866887184,96,12
6931,"Byrd, Jonathan",893,Muirfield Village Golf Club,sg_app,-1.0409775762603435,0.41889592634156164,66,12
6931,"Byrd, Jonathan",874,Hamilton Golf & Country Club,sg_app,0.7578555341775806,0.3371374068700574,72,12
6931,"Byrd, Jonathan",776,Sea Island Golf Club (Seaside Course),sg_app,0.6390420344481414,0.21421898333202385,96,12
